Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
68965517,57142.857,0,8102843915,485714.286,993592.814,81028.43915,0,7,0
74380165,300000,0,9449907407,400000,0,16541.66667,81818.1818,5,0
19607843,66666.667,0,1663680556,400000,0,16621.06481,0,5,0
16393443,66666.667,0,3296319444,400000,0,32963.19444,0,5,0
142857143,83333.333,0,27546296,0,993592.814,275.46296,0,1,0
111111111,66666.667,0,5923341049,0,0,59233.41049,0,3,0
181818182,400000,50,7334143519,0,0,16943.67284,80000,3,0
500000000,200000,0,8383989198,0,0,17061.7284,66666.6667,3,0
66666667,27777.778,0,9376967593,500000,935604.548,93769.67593,0,1,0
83333333,111111.111,0,115741,0,0,1.15741,88888.8889,5,0
111111111,111111.111,0,115741,0,0,1.15741,60000,5,0
38961039,88235.294,0,2837483466,470588.235,993592.814,28374.83466,0,7,0
22471910,48780.488,0,5904596561,560975.61,993528.095,59044.97355,0,7,0
25000000,24390.244,0,6421742725,560975.61,993528.095,64217.42725,0,7,0
28571429,29411.765,0,9948379630,470588.235,993592.814,99483.7963,0,7,0
0,31250,0,43441358,437500,993592.814,434.41358,0,3,0
43478261,31250,0,2345563272,437500,993592.814,23455.63272,0,3,0
90909091,125000,0,641435185,437500,993592.814,6362.26852,90000,3,0
333333333,40000,0,237268519,280000,0,2372.68519,0,3,0
105263158,80000,0,506134259,280000,0,4054.39815,0,3,0
8196721,31250,0,7832561728,437500,993592.814,78325.61728,0,3,0
10309278,31250,0,7881134259,437500,993592.814,78811.34259,0,3,0
55555556,31250,0,9522569444,437500,993592.814,95225.69444,0,3,0
500000000,55555.556,0,3321660053,0,0,33216.60053,0,7,0
250000000,388888.889,50,3649751984,0,0,36497.51984,100000,7,1
250000000,55555.556,0,4103025794,0,0,41030.25794,0,7,0
90909091,31250,0,2047029321,437500,993592.814,20470.29321,0,3,0
55555556,200000,0,1782407,0,0,17.82407,91666.6667,5,0
76923077,600000,0,2060185,0,0,20.60185,100000,5,0
0,200000,0,4490741,0,0,44.90741,100000,5,0
111111111,37037.037,0,56547619,333333.333,961233.291,565.47619,0,7,0
0,40000,0,724112654,280000,0,7241.12654,0,3,0
25974026,80000,0,770640432,280000,0,7704.86111,0,3,0
125000000,40000,0,1187191358,280000,0,11871.91358,0,3,0
166666667,24390.244,0,2061706349,560975.61,993528.095,20617.06349,0,7,0
153846154,97560.976,0,113673942,560975.61,993528.095,1130.95238,0,7,0
166666667,55555.556,0,5976669974,0,0,59766.69974,0,7,0
34782609,222222.222,100,7791038360,0,0,77909.55688,92682.9268,7,1
28571429,34482.759,0,925926,379310.345,993592.814,9.25926,0,1,0
3021148,34482.759,0,2887268519,379310.345,993592.814,28872.68519,0,1,0
227272727,714285.714,100,9383680556,0,0,21972.22222,81818.1818,7,1
0,142857.143,0,281861772,0,0,2818.61772,100000,7,0
125000000,142857.143,0,9503554894,0,0,95035.54894,66666.6667,7,0
250000000,100000,0,9545486111,0,0,95454.86111,100000,1,0
46511628,137931.034,100,212307099,379310.345,553050.261,1129.24383,85714.2857,3,1
285714286,68965.517,0,190123457,379310.345,553050.261,1901.23457,0,3,0
34482759,50000,0,7377430556,100000,0,73774.30556,0,1,0
38461538,34482.759,0,6139043210,379310.345,553050.261,61390.4321,0,3,0
333333333,50000,0,7760879630,100000,0,77608.7963,0,1,0
32786885,100000,0,7476041667,100000,0,74748.84259,83333.3333,1,0
428571429,272727.273,50,4308888889,0,0,43087.73148,80000,5,1
71428571,66666.667,0,8849699074,0,0,88496.99074,0,5,0
111111111,66666.667,0,9905115741,0,0,99051.15741,0,5,0
66666667,166666.667,0,115741,0,0,1.15741,57142.8571,7,0
35714286,50000,0,7831712963,100000,0,78317.12963,0,1,0
12345679,43478.261,0,0,217391.304,0,0,0,1,0
111111111,38461.538,0,6577222222,307692.308,0,65772.22222,0,5,0
77922078,230769.231,100,6894699074,307692.308,0,68937.5,92307.6923,5,1
22727273,38461.538,0,7736203704,307692.308,0,77362.03704,0,5,0
25641026,43478.261,0,1504630,217391.304,0,15.0463,0,1,0
8264463,166666.667,0,33069,0,993592.814,0.33069,81818.1818,7,0
100000000,83333.333,0,5301752646,250000,0,53017.03042,0,7,0
11764706,41666.667,0,5899487434,250000,0,58994.87434,0,7,0
58823529,41666.667,0,7091749339,250000,0,70917.49339,0,7,0
66666667,41666.667,0,7067344577,250000,0,70673.44577,0,7,0
45454545,52631.579,0,4886111111,52631.579,993592.814,48861.11111,0,1,0
500000000,315789.474,0,229513889,52631.579,993592.814,2281.25,66666.6667,1,0
166666667,263157.895,0,5169212963,52631.579,993592.814,961.80556,63636.3636,1,0
111111111,52631.579,0,5436458333,52631.579,993592.814,54364.58333,0,1,0
0,52631.579,0,6898611111,52631.579,993592.814,68986.11111,0,1,0
100000000,166666.667,0,850529101,250000,0,8505.29101,100000,7,0
44776119,125000,50,914517196,250000,0,9143.18783,80645.1613,7,1
81632653,333333.333,100,3486822090,250000,0,8091.1045,87878.7879,7,1
27777778,43478.261,0,538425926,217391.304,0,5384.25926,0,1,0
6802721,31250,0,9982506614,437500,993592.814,99825.06614,0,7,0
133333333,142857.143,50,9982589286,678571.429,993592.814,98818.94841,86666.6667,7,1
250000000,125000,0,6762566,0,0,67.62566,100000,7,0
7246377,47619.048,0,9738773148,142857.143,993592.814,97387.73148,0,1,0
222222222,181818.182,0,8958333,0,0,0.92593,83333.3333,5,0
28571429,90909.091,0,309027778,0,0,3090.27778,0,5,0
52631579,90909.091,0,1633171296,0,0,16331.71296,0,5,0
33333333,90909.091,0,2578101852,0,0,25781.01852,0,5,0
142857143,90909.091,0,6918101852,0,0,69181.01852,0,5,0
333333333,90909.091,0,8333581349,0,0,83335.81349,0,7,0
12987013,30303.03,0,115741,454545.455,0,1.15741,0,1,0
24793388,150000,50,194576720,100000,993592.814,1944.11376,81818.1818,7,1
102564103,200000,50,5891236772,100000,993592.814,58911.21032,75000,7,1
3021148,76923.077,0,8795601852,0,0,87956.01852,0,3,0
125000000,40000,0,9595393519,640000,993592.814,93599.30556,0,5,0
62500000,60000,0,9886967593,640000,993592.814,98160.64815,0,5,0
49180328,90909.091,0,1373726852,454545.455,0,3987.26852,0,1,0
55555556,25000,0,8936458333,550000,993592.814,89364.58333,0,1,0
49180328,78947.368,0,555787037,526315.789,993592.814,5557.87037,0,7,0
142857143,83333.333,0,200308642,0,0,2003.08642,0,3,0
14084507,100000,0,231481,0,0,2.31481,93333.3333,3,0
181818182,400000,50,361612654,0,0,3616.12654,100000,3,0
27777778,166666.667,0,49355159,0,0,493.55159,100000,7,0
58823529,166666.667,0,9652265212,0,0,96522.65212,100000,7,0
81081081,500000,0,9867228836,0,0,96359.29233,75000,7,0
142857143,166666.667,0,9983316799,0,0,99833.16799,100000,7,0
83333333,35714.286,0,9199305556,357142.857,993528.095,91993.05556,0,1,0
0,35714.286,0,9974421296,357142.857,993528.095,99744.21296,0,1,0
300000000,500000,100,8321197090,625000,993592.814,81678.73677,95454.5455,7,1
55555556,125000,0,76142774,0,0,761.42774,85714.2857,5,0
166666667,62500,0,7229613095,0,0,72296.13095,0,7,0
50000000,62500,0,7700496032,0,0,77004.96032,0,7,0
55555556,62500,0,9517757937,0,0,95177.57937,0,7,0
37500000,187500,0,9471759259,0,0,94714.94709,95454.5455,7,0
58823529,62500,0,9965525794,0,0,99655.25794,0,7,0
25641026,166666.667,0,578704,0,0,5.78704,50000,1,0
9803922,166666.667,0,347222,0,0,3.47222,88888.8889,1,0
75000000,142857.143,50,9923287037,142857.143,993592.814,82237.5,100000,5,1
34482759,166666.667,0,9488425926,0,0,86061.34259,75000,1,0
200000000,250000,0,7566898148,0,0,75668.98148,66666.6667,1,0
200000000,166666.667,0,9706018519,0,0,87723.37963,83333.3333,1,0
50000000,90909.091,0,115741,0,0,1.15741,0,7,0
827586207,406779.661,100,8674685847,694915.254,993592.814,81172.28836,100000,7,1
55555556,20833.333,0,10664683,625000,993592.814,106.64683,0,7,0
666666667,41666.667,0,611226852,625000,993592.814,6111.60714,0,7,0
250000000,90909.091,0,5522487,0,0,55.22487,0,7,0
97560976,363636.364,0,1693551587,0,0,0.33069,100000,7,0
0,90909.091,0,1896825397,0,0,18968.25397,0,7,0
29411765,90909.091,0,3082556217,0,0,30825.56217,0,7,0
500000000,90909.091,0,3315641534,0,0,33156.41534,0,7,0
217391304,625000,100,8947787812,0,0,89474.08363,80000,5,1
90909091,47619.048,0,9759606481,142857.143,993592.814,97596.06481,0,5,0
28571429,47619.048,0,9871412037,142857.143,993592.814,98714.12037,0,5,0
100000000,166666.667,0,4384027778,0,0,43840.27778,91666.6667,1,0
16129032,83333.333,0,925926,0,0,9.25926,0,1,0
3021148,83333.333,0,2653587963,0,0,26535.87963,0,1,0
95238095,166666.667,0,1840277778,0,0,18390.0463,100000,1,0
12345679,71428.571,0,3832938602,0,0,38329.38602,0,7,0
24590164,250000,50,2484259259,0,0,24829.86111,90000,1,1
13333333,71428.571,0,5038411137,0,0,50384.11137,0,7,0
14084507,71428.571,0,5730292502,0,0,57302.92502,0,7,0
8196721,71428.571,0,7163827408,0,0,71638.27408,0,7,0
454545455,357142.857,0,8325779343,0,0,77347.64784,100000,7,0
400000000,250000,0,23908730,0,0,136.90476,66666.6667,7,0
500000000,20833.333,0,5075181878,625000,993592.814,50751.81878,0,7,0
31746032,250000,0,26074735,0,0,224.04101,80952.381,7,0
1000000000,250000,0,201504630,0,0,2013.72355,100000,7,0
1000000000,62500,0,7919163360,625000,993592.814,79190.80688,0,7,0
17241379,16949.153,0,9611557540,694915.254,993592.814,96115.5754,0,7,0
250000000,55555.556,0,694444,0,0,6.94444,0,1,0
76923077,55555.556,0,347222,0,0,3.47222,0,1,0
58823529,55555.556,0,236342593,0,0,2363.42593,0,1,0
200000000,111111.111,0,200462963,0,0,1996.52778,66666.6667,1,0
200000000,55555.556,0,1703356481,0,0,17033.56481,0,1,0
210526316,444444.444,100,6537037037,0,0,65344.90741,92307.6923,1,1
33333333,37037.037,0,33069,333333.333,993528.095,0.33069,0,7,0
15384615,71428.571,0,8093268734,0,0,80932.68734,0,7,0
28571429,37037.037,0,212748016,333333.333,993528.095,2127.48016,0,7,0
20833333,37037.037,0,82672,333333.333,993528.095,0.82672,0,7,0
16393443,37037.037,0,82672,333333.333,993528.095,0.82672,0,7,0
137931034,363636.364,50,848888889,0,0,8472.4537,77777.7778,5,0
166666667,90909.091,0,3488796296,0,0,34887.96296,0,5,0
12084592,117647.059,0,1279712302,470588.235,993592.814,6389.21958,84821.4286,7,0
43478261,29411.765,0,9950049603,470588.235,993592.814,99500.49603,0,7,0
44776119,272727.273,0,1043055556,0,0,10425.54012,88000,3,0
1000000000,363636.364,50,4359568,0,0,27.77778,0,3,0
20408163,90909.091,0,124421296,0,0,1244.21296,0,3,0
50000000,76923.077,0,18564815,0,0,185.64815,0,5,0
31250000,90909.091,0,127044753,0,0,1270.44753,0,3,0
34482759,15873.016,0,8877579365,714285.714,987120.91,88775.79365,0,7,0
10309278,15873.016,0,9475462963,714285.714,987120.91,94754.62963,0,7,0
17241379,50000,0,154321,100000,0,1.54321,0,3,0
22222222,50000,0,192901,100000,0,1.92901,0,3,0
12987013,90909.091,0,2143094136,0,0,21430.94136,0,3,0
10416667,40000,0,9628703704,280000,0,96287.03704,0,1,0
35714286,15873.016,0,9750595238,714285.714,987120.91,97505.95238,0,7,0
55555556,40000,0,9766435185,280000,0,97664.35185,0,1,0
25641026,125000,0,1203317901,0,0,12033.17901,84615.3846,3,0
51724138,375000,0,379706790,0,0,3785.87963,85185.1852,3,0
200000000,307692.308,0,24444444,0,0,243.75,87500,5,0
90909091,100000,0,231481,0,0,2.31481,100000,3,0
33898305,200000,0,22685185,0,0,218.3642,80000,3,0
74074074,250000,0,1366280864,0,0,13661.65123,80000,3,0
111111111,200000,0,5187770062,0,0,19430.16975,91666.6667,3,0
45454545,125000,0,2420679012,0,0,24206.79012,100000,3,0
0,125000,0,6093055556,0,0,60930.55556,100000,3,0
57142857,200000,0,1348341049,0,0,13480.32407,100000,3,0
157894737,300000,0,2303279321,0,0,23025.07716,100000,3,0
500000000,586956.522,100,9888988095,608695.652,999935.281,98889.88095,95000,7,1
500000000,43478.261,0,9933845899,608695.652,999935.281,98014.21958,0,7,0
54054054,400000,0,504513889,0,0,5040.89506,93333.3333,3,0
350000000,700000,100,4049718915,100000,0,167.49339,90909.0909,7,1
200000000,66666.667,0,27678571,0,0,276.78571,0,7,0
6802721,66666.667,0,610499339,0,0,6104.99339,0,7,0
333333333,400000,0,6442410714,0,0,64422.4537,100000,7,0
62500000,181818.182,0,6905864,0,993592.814,1.15741,83333.3333,3,0
250000000,90909.091,0,308642,0,993592.814,3.08642,0,3,0
27027027,90909.091,0,449459877,0,993592.814,4494.59877,0,3,0
100840336,857142.857,100,6804646164,0,0,225.36376,75757.5758,7,1
80000000,222222.222,0,2517129630,0,0,3696.75926,90909.0909,5,0
240000000,1000000,100,2422839506,0,0,24226.08025,55555.5556,3,1
52631579,52631.579,0,6270353836,52631.579,993528.095,62703.53836,0,7,0
13605442,222222.222,0,3747916667,0,0,2165.74074,81250,5,0
120000000,333333.333,0,8783958333,0,0,19736.80556,90000,5,0
173913043,166666.667,0,2761458333,250000,0,27584.49074,80000,1,0
18867925,83333.333,0,128373016,0,0,1283.73016,0,7,0
66666667,83333.333,0,159093915,0,0,1590.93915,0,7,0
90909091,40816.327,0,2980555556,632653.061,993592.814,29803.62654,0,3,0
111111111,55555.556,0,49603,0,0,0.49603,0,7,0
0,55555.556,0,15062831,0,0,150.62831,0,7,0
100000000,166666.667,50,27314815,0,0,271.32937,100000,7,1
125000000,81632.653,0,9603858025,632653.061,993592.814,96038.58025,0,3,0
90909091,166666.667,0,9802364418,0,0,98023.64418,100000,7,0
809523810,629629.63,100,9998197751,333333.333,993592.814,96530.58862,100000,7,1
8196721,37037.037,0,9734226190,333333.333,993592.814,97342.2619,0,7,0
210526316,148148.148,0,9780869709,333333.333,993592.814,97807.53968,100000,7,0
333333333,37037.037,0,9848611111,333333.333,993592.814,98486.11111,0,7,0
46153846,58823.529,50,7196026235,647058.824,993592.814,71955.24691,0,3,0
142857143,312500,100,21825397,0,0,218.25397,100000,7,1
16129032,62500,0,628902116,0,0,6289.02116,0,7,0
181818182,125000,0,900578704,0,0,9005.29101,100000,7,0
52631579,187500,0,5086491402,0,0,14247.85053,79310.3448,7,0
76923077,37037.037,0,4905925926,333333.333,993592.814,49059.25926,0,5,0
30303030,37037.037,0,8932546296,333333.333,993592.814,89325.46296,0,5,0
166666667,76923.077,0,9379001323,0,993592.814,93790.01323,0,7,0
28571429,37037.037,0,8137777778,333333.333,993592.814,81377.77778,0,5,0
50000000,39215.686,0,8336805556,647058.824,993592.814,79813.27161,0,3,0
100000000,19607.843,0,8408179012,647058.824,993592.814,84081.79012,0,3,0
363636364,129032.258,50,4960317,419354.839,993592.814,49.60317,100000,7,1
18518519,32258.065,0,198247354,419354.839,993592.814,1982.47355,0,7,0
100000000,32258.065,0,130257937,419354.839,993592.814,1302.57937,0,7,0
17391304,64516.129,0,1440873016,419354.839,993592.814,14408.06878,0,7,0
0,83333.333,0,396825,0,0,3.96825,0,7,0
35087719,166666.667,0,229232804,0,0,0.33069,79310.3448,7,0
0,83333.333,0,261474868,0,0,2614.74868,0,7,0
38461538,32258.065,0,49388228,419354.839,0,493.88228,0,7,0
750000000,290322.581,100,21924603,419354.839,0,210.4828,66666.6667,7,1
3021148,90909.091,0,462963,0,0,4.62963,0,3,0
31250000,90909.091,0,231481,0,0,2.31481,0,3,0
200000000,454545.455,100,229243827,0,0,2284.72222,55555.5556,3,1
111111111,45454.545,0,3130671296,181818.182,0,31306.71296,0,5,0
83333333,71428.571,0,24675926,0,0,246.75926,0,5,0
86956522,105263.158,0,82672,52631.579,0,0.82672,66666.6667,7,0
250000000,52631.579,0,14103836,52631.579,0,141.03836,0,7,0
17241379,62500,0,9842476852,0,0,98424.76852,0,5,0
21148036,333333.333,50,1793253968,142857.143,993528.095,1.32275,84821.4286,7,1
102564103,190476.19,50,1771445106,142857.143,993528.095,1507.44048,50000,7,1
68627451,225806.452,50,9943680556,419354.839,993592.814,98999.65278,88888.8889,10,0
28571429,111111.111,0,3222175926,0,0,32221.75926,91666.6667,5,0
125000000,111111.111,0,9055185185,0,0,90551.85185,100000,5,0
111111111,62500,0,49603,0,0,0.49603,0,7,0
200000000,166666.667,0,925926,0,0,9.25926,75000,1,0
0,166666.667,0,20486111,0,0,204.86111,100000,1,0
0,166666.667,0,209259259,0,0,2092.59259,100000,1,0
14925373,166666.667,0,888078704,0,0,8880.78704,80645.1613,1,0
500000000,333333.333,0,753009259,0,0,7525.46296,100000,1,0
17241379,47619.048,0,9312169312,142857.143,993592.814,93121.69312,0,7,0
888888889,307692.308,50,2998115079,307692.308,0,29977.84392,100000,7,1
173913043,153846.154,100,6848164683,307692.308,0,68475.36376,100000,7,1
27777778,38461.538,0,6884788360,307692.308,0,68847.8836,0,7,0
11764706,38461.538,0,8836789021,307692.308,0,88367.89021,0,7,0
28571429,38461.538,0,9333564815,307692.308,0,93335.64815,0,7,0
6042296,105263.158,0,8716875000,52631.579,0,87167.59259,84821.4286,5,0
32786885,222222.222,0,8640393519,0,0,55134.72222,83333.3333,5,0
285714286,222222.222,0,9403101852,0,0,93571.52778,100000,5,0
48780488,95238.095,0,262830688,142857.143,993592.814,0.49603,0,7,0
27027027,47619.048,0,24950397,142857.143,993592.814,249.50397,0,7,0
125000000,47619.048,0,5240095899,142857.143,993592.814,52400.95899,0,7,0
90909091,437500,100,9988508598,0,0,82763.06217,77419.3548,7,1
27777778,40000,0,458719136,280000,0,4587.19136,0,3,0
43478261,40000,0,3298186728,280000,0,32981.86728,0,3,0
400000000,320000,100,5402469136,280000,0,54019.29012,75000,3,1
380952381,666666.667,100,8454027778,0,0,84536.11111,100000,5,1
38461538,95238.095,0,5652066799,142857.143,993528.095,15816.13757,0,7,0
22727273,47619.048,0,8420618386,142857.143,993528.095,84206.18386,0,7,0
142857143,31250,0,813227513,437500,0,8132.27513,0,7,0
83333333,31250,0,560466270,437500,0,5604.6627,0,7,0
333333333,32258.065,0,23148,419354.839,993592.814,0.23148,0,10,0
90909091,96774.194,0,13113426,419354.839,993592.814,2.43056,0,10,0
333333333,142857.143,0,2266484788,0,0,22660.87963,100000,7,0
117647059,142857.143,0,2283994709,0,0,22623.67725,100000,7,0
90909091,142857.143,0,2884623016,0,0,22729.33201,100000,7,0
12987013,71428.571,0,5944957011,0,0,59449.57011,0,7,0
222222222,64516.129,0,1709953704,709677.419,993592.814,322.14506,0,3,0
27027027,16129.032,0,8475000000,709677.419,993592.814,84750,0,3,0
38461538,32258.065,0,8644907407,709677.419,993592.814,86447.91667,0,3,0
54054054,333333.333,0,976620370,0,0,9762.73148,77777.7778,7,0
153846154,32258.065,0,8729436728,709677.419,993592.814,87063.65741,0,3,0
125000000,48387.097,0,8778896605,709677.419,993592.814,87786.26543,0,3,0
1000000000,333333.333,0,139219577,0,0,1391.03836,100000,7,0
41666667,166666.667,0,613045635,0,0,6130.45635,84210.5263,7,0
62500000,166666.667,0,3583068783,0,0,35830.68783,88888.8889,7,0
20000000,47619.048,0,46296,142857.143,993592.814,0.46296,0,5,0
153846154,333333.333,0,1177777778,0,676404.764,11768.51852,100000,1,0
12987013,166666.667,0,3432870370,0,676404.764,34328.7037,77419.3548,1,0
15384615,125000,0,200308642,0,0,2003.08642,91666.6667,3,0
45454545,250000,0,9346334877,0,0,93463.34877,86363.6364,3,0
57142857,250000,0,2569367284,0,0,15951.00309,86666.6667,3,0
200000000,125000,0,5072916667,0,0,50729.16667,100000,3,0
500000000,48387.097,0,9918402778,709677.419,993592.814,99184.02778,0,3,0
188679245,161290.323,0,9950848765,709677.419,993592.814,99112.26852,78260.8696,3,0
29411765,16129.032,0,9973186728,709677.419,993592.814,99731.86728,0,3,0
305555556,647058.824,100,5029513889,0,0,50290.74074,81818.1818,5,1
125000000,90909.091,0,221180556,0,0,2211.80556,0,1,0
181818182,181818.182,0,5092593,0,0,1.15741,83333.3333,1,0
18518519,90909.091,0,2015046296,0,0,20150.46296,0,1,0
120000000,272727.273,0,5126620370,0,0,51266.2037,100000,1,0
3021148,90909.091,0,3728703704,0,0,37287.03704,0,1,0
68965517,181818.182,0,4367708333,0,0,43662.03704,93333.3333,1,0
35714286,30303.03,0,9637119709,454545.455,993592.814,96371.19709,0,7,0
159090909,212121.212,100,9933664021,454545.455,993592.814,97696.42857,86363.6364,7,1
1000000000,47619.048,0,2037037,571428.571,993592.814,15.50926,0,5,0
